MDDate,MDTime,MDValidType,OrderIndex,OrderType,OrderPrice,OrderQty,OrderBSFlag,ApplSeqNum,OrderNO
20220704,93058280,None,509924,10,145.8,3002,2,704289,178563
20220704,93058300,None,509951,2,123.87,200,1,704327,538836
20220704,93059400,None,512012,2,123.94,66,2,707990,541256
20220704,93059530,None,512575,2,124.04,200,2,708932,541929
20220704,93059530,None,512646,2,123.87,409,1,709038,542012
20220704,93059670,None,513104,2,124.03,200,2,709866,542591
20220704,93100000,None,513883,2,124,200,2,711186,543504
20220704,93100620,None,515606,10,123.01,200,1,714094,537767
20220704,93100940,None,516029,2,124.04,259,2,714956,545855
20220704,93100990,None,516088,2,124,300,2,715065,545928
20220704,93101020,None,516128,2,123.94,200,2,715139,545979
20220704,93101100,None,516226,2,124,272,2,715316,546103
20220704,93101190,None,516391,2,125.51,200,2,715643,546276
20220704,93102030,None,517706,10,122,200,1,718171,194526
20220704,93102250,None,518111,2,123.05,600,1,718920,548498
20220704,93102360,None,518490,2,128.88,300,2,719683,548960
20220704,93102390,None,518629,2,123.94,400,2,719908,549112
20220704,93102390,None,518631,2,123.93,200,2,719911,549114
20220704,93102460,None,519026,2,123,200,1,720647,549550
20220704,93102490,None,519129,2,123.93,1000,2,720823,549686
20220704,93102550,None,519313,10,122.02,200,1,721121,344554
20220704,93102570,None,519403,2,123.94,200,2,721392,550043
20220704,93102570,None,519404,10,124.04,200,2,721393,541929
20220704,93102790,None,519857,2,123.01,480,1,722206,550610
20220704,93103710,None,522269,10,122.03,500,1,726432,346121
20220704,93104030,None,522771,10,123.94,200,2,727281,545979
20220704,93104340,None,523304,2,123.91,200,2,728318,554790
20220704,93104800,None,524084,10,122.28,600,1,729710,521255
20220704,93104870,None,524200,2,124.11,427,2,729904,555832
20220704,93105350,None,525530,2,123.87,500,1,732271,557385
20220704,93105420,None,525885,2,123.93,400,2,732933,557849
20220704,93105440,None,526006,2,123.93,400,2,733118,557986
20220704,93106180,None,528429,2,124,1000,2,737628,560835
20220704,93106360,None,528824,2,123.93,511,2,738313,561282
20220704,93106410,None,528963,10,124.04,259,2,738521,545855
20220704,93106700,None,529541,10,125.51,200,2,739553,546276
20220704,93107090,None,530096,2,123.95,200,2,740559,562701
20220704,93107370,None,530640,2,115.58,200,1,741464,563332
20220704,93108070,None,532097,2,123.01,942,2,744109,564861
20220704,93108390,None,533211,2,123.01,298,1,746034,566029
20220704,93108630,None,534328,2,124,302,2,748157,567232
20220704,93109760,None,537486,2,123,232,2,753689,570764
20220704,93109970,None,537806,2,126,210,2,754315,571127
20220704,93110130,None,538091,2,123.05,3544,2,754731,571446
20220704,93110900,None,539681,10,126,80,2,757629,452723
20220704,93111180,None,540518,2,125.47,200,2,759074,574174
20220704,93111250,None,540838,2,125,1000,2,759590,574527
20220704,93111420,None,541639,2,122.5,432,1,760897,575398
20220704,93111440,None,541865,2,122.5,380,1,761240,575641
20220704,93111550,None,542651,2,122.92,34,2,762411,576505
20220704,93111570,None,542753,10,124.11,427,2,762597,555832
20220704,93111570,None,542830,10,122.21,725,1,762730,381786
20220704,93111670,None,543089,2,129.55,1500,2,763295,577055
20220704,93112170,None,545255,2,123.01,577,2,766695,579418
20220704,93112190,None,545322,2,125.5,1163,2,766813,579475
20220704,93112220,None,545422,10,123.93,511,2,767006,561282
20220704,93112500,None,546076,2,122.99,700,2,768079,580311
20220704,93112700,None,546467,10,123.95,200,2,768787,562701
20220704,93113310,None,547495,2,123.79,200,2,770620,581892
20220704,93114090,None,549474,2,126,200,2,773836,584054
20220704,93114210,None,549734,2,123,200,2,774223,584335
20220704,93114240,None,549797,2,128.05,200,2,774308,584407
20220704,93114460,None,551236,10,123.93,400,2,776561,557986
20220704,93114490,None,551569,2,123.5,300,2,777069,586444
20220704,93114530,None,551911,2,122.99,200,2,777518,586834
20220704,93114530,None,551912,10,123.94,200,2,777520,550043
20220704,93114790,None,552885,2,123.5,200,2,779230,587892
20220704,93115050,None,554038,2,123.5,300,2,781230,589251
20220704,93115470,None,555251,2,123.05,978,2,783282,590506
20220704,93115780,None,555860,2,124,200,2,784343,591130
20220704,93116680,None,557655,2,126.02,280,2,787842,593290
20220704,93117320,None,559793,10,119.11,400,1,791433,390682
20220704,93117780,None,562237,2,122.99,1468,1,795371,598257
20220704,93117840,None,562419,2,122.5,1920,2,795684,598453
20220704,93118280,None,564113,2,122.5,600,2,798624,600345
20220704,93118340,None,564280,2,122.99,281,2,798938,600555
20220704,93118550,None,564794,2,119.02,300,1,799733,601092
20220704,93118560,None,564858,2,122.88,200,2,799815,601146
20220704,93118920,None,565494,10,123.79,200,2,801023,581892
20220704,93119720,None,566890,2,128.2,200,2,803662,603530
20220704,93120240,None,568389,2,122.5,200,2,806162,605130
20220704,93120270,None,568525,2,123.78,200,2,806398,605267
20220704,93120560,None,570102,2,122.02,2670,1,808948,606901
20220704,93120560,None,570138,2,122.02,800,1,809001,606936
20220704,93120740,None,570679,2,122.03,400,1,809869,607505
20220704,93120880,None,570941,10,122.5,600,2,810487,600345
20220704,93121010,None,571552,2,122.5,310,2,811699,608474
20220704,93122840,None,575179,2,129.69,1500,2,818316,612704
20220704,93122840,None,575185,2,122.04,200,1,818327,612714
20220704,93122860,None,575226,2,122.04,200,1,818410,612771
20220704,93123210,None,576388,2,126.8,1800,2,820475,614036
20220704,93124000,None,578916,2,122.01,200,1,825205,616878
20220704,93124270,None,579709,2,122.5,326,2,826515,617781
20220704,93124270,None,579710,10,122.99,281,2,826516,600555
20220704,93125020,None,581104,2,122.08,215,1,829011,619312
20220704,93125170,None,581364,2,123,3000,2,829497,619578
20220704,93125180,None,581386,10,122.88,200,2,829532,601146
20220704,93125900,None,582812,10,123.94,400,2,832077,549112
20220704,93125920,None,582861,10,123.78,200,2,832141,605267
20220704,93126010,None,583188,2,122.5,300,2,832716,621672
20220704,93126110,None,583436,2,123.84,200,2,833201,621977
20220704,93126230,None,583742,2,122.01,500,1,833715,622320
20220704,93126910,None,586051,2,133,1100,2,837783,624943
20220704,93126980,None,586218,2,122.49,261,2,838156,625151
20220704,93128670,None,589264,2,122.03,1105,2,843552,628657
20220704,93128840,None,589638,2,122.03,113,1,844185,629042
20220704,93128840,None,589639,2,122.03,1200,1,844186,629043
20220704,93128840,None,589649,2,122.03,200,1,844200,629051
20220704,93128840,None,589653,2,122.03,200,1,844204,629053
20220704,93128870,None,589779,2,122.03,400,1,844408,629196
20220704,93128920,None,589929,2,122.03,672,1,844647,629371
20220704,93128940,None,589996,2,122.03,552,1,844764,629462
20220704,93129030,None,590286,10,122.5,310,2,845247,608474
20220704,93129410,None,591437,2,122.12,200,1,847169,631046
20220704,93130060,None,593269,2,122.5,200,2,850655,633230
20220704,93130090,None,593390,2,122.12,200,1,850849,633382
20220704,93130790,None,594833,10,122.5,111,2,853592,617781
20220704,93130790,None,594834,2,122.03,202,2,853593,635078
20220704,93131360,None,595734,2,122.08,200,2,855277,636168
20220704,93131630,None,596206,10,123.84,200,2,856103,621977
20220704,93131710,None,596343,2,122.02,186,2,856295,636825
20220704,93131710,None,596344,2,122.02,300,2,856296,636826
20220704,93131710,None,596345,2,122.02,200,2,856297,636827
20220704,93131710,None,596346,2,122.02,300,2,856298,636828
20220704,93131980,None,597033,2,122.02,200,2,857530,637579
20220704,93132010,None,597076,2,122.01,55,2,857607,637624
20220704,93132010,None,597093,2,122.01,200,2,857632,637640
20220704,93132010,None,597117,2,122.01,200,2,857668,637658
20220704,93132010,None,597119,2,122.01,300,2,857670,637660
20220704,93132010,None,597120,2,122.01,200,2,857671,637661
20220704,93132010,None,597121,2,122.01,200,2,857672,637662
20220704,93132040,None,597207,2,122.01,400,2,857845,637781
20220704,93132040,None,597208,2,122.01,400,2,857846,637782
20220704,93132180,None,597530,2,122.91,200,2,858409,638185
20220704,93132570,None,598819,10,128,440,2,860662,508616
20220704,93132700,None,599098,2,129.88,2000,2,861178,639998
20220704,93133620,None,601444,10,125.7,200,2,865341,470979
20220704,93133880,None,601908,2,122.03,1000,2,866192,642910
20220704,93134910,None,603972,2,122.01,400,2,869532,644963
20220704,93134930,None,604033,2,122.01,200,2,869625,645026
20220704,93135070,None,604481,10,124.11,4924,2,870357,480053
20220704,93135240,None,605031,2,125.58,200,2,871208,646111
20220704,93135670,None,606477,2,123,200,2,873746,647795
20220704,93135770,None,606724,2,122.5,4757,1,874172,648057
20220704,93136960,None,609350,2,122.49,200,1,878674,650972
20220704,93137480,None,610204,10,122.91,200,2,880123,638185
20220704,93137810,None,610860,10,124.04,945,2,881385,468571
20220704,93137880,None,611068,2,122.99,200,2,881738,652890
20220704,93137930,None,611230,2,123,200,2,882005,653037
20220704,93138120,None,611817,2,122.83,200,2,882941,653642
20220704,93139590,None,615521,2,122.05,1569,1,889321,657838
20220704,93140090,None,616431,2,122,300,1,890980,658836
20220704,93140540,None,617227,2,125,900,2,892515,659808
20220704,93140990,None,618370,2,122.83,200,2,894614,661146
20220704,93141040,None,618502,2,121.85,800,1,894850,661308
20220704,93141680,None,620489,2,130,2000,2,898218,663530
20220704,93142830,None,623249,10,122.49,200,1,902878,650972
20220704,93143240,None,623941,2,128,400,2,904208,667179
20220704,93143380,None,624156,10,125.77,286,2,904634,464500
20220704,93143840,None,625085,10,122.83,200,2,906233,653642
20220704,93144910,None,628024,10,124,300,2,911570,545928
20220704,93146420,None,630906,10,122.05,1569,1,916850,657838
20220704,93147150,None,632626,2,122.5,91,2,920032,677088
20220704,93147150,None,632627,2,122.5,200,2,920033,677089
20220704,93147180,None,632756,10,123.93,278,2,920261,557849
20220704,93147340,None,633492,2,122.99,200,2,921355,677933
20220704,93147340,None,633494,10,122.83,200,2,921358,661146
20220704,93148520,None,636221,2,124.97,310,2,926239,680976
20220704,93148620,None,636389,2,122.5,573,2,926517,681164
20220704,93148800,None,636675,2,122.83,200,2,927008,681460
20220704,93149640,None,638110,10,122.5,91,2,929535,677089
20220704,93150300,None,639963,2,122.5,200,2,932712,685111
20220704,93150300,None,639971,2,122.5,286,2,932721,685117
20220704,93150300,None,639976,2,125.8,2600,2,932728,685124
20220704,93150340,None,640111,10,122.99,200,2,932980,677933
20220704,93150340,None,640112,10,123,200,2,932981,653037
20220704,93150930,None,641642,2,124,440,2,935697,686869
20220704,93151290,None,642563,2,130.55,2000,2,937408,687962
20220704,93151600,None,643134,2,123,80,2,938518,688595
20220704,93151600,None,643153,10,126,210,2,938553,571127
20220704,93152080,None,643880,10,135,80,2,939769,475472
20220704,93153500,None,647098,2,125.5,200,2,945230,693105
20220704,93154920,None,650303,2,120.77,200,1,950596,696514
20220704,93155570,None,651417,10,125.78,8800,2,952397,473026
20220704,93156190,None,653022,2,122.5,300,2,954821,699463
20220704,93159340,None,659946,2,122.55,828,1,966910,707247
20220704,93159560,None,660579,10,121.5,200,1,967943,127612
20220704,93201200,None,663910,2,122,1300,1,973692,711522
20220704,93201400,None,664264,2,130.88,2000,2,974243,711857
20220704,93201520,None,664470,2,122.98,200,2,974573,712082
20220704,93201540,None,664518,2,122.55,122,2,974637,712118
20220704,93201540,None,664519,10,122.99,200,2,974638,652890
20220704,93201540,None,664541,2,122.55,591,2,974672,712142
20220704,93201540,None,664542,2,122.55,482,2,974673,712143
20220704,93201600,None,664690,2,122.99,200,2,974881,712277
20220704,93201650,None,664845,2,122.55,200,2,975136,712445
20220704,93201720,None,665018,2,122.98,306,2,975466,712627
20220704,93201720,None,665019,2,122.98,293,2,975467,712628
20220704,93203480,None,669523,2,122.01,200,1,983580,717841
20220704,93204030,None,670417,10,122.55,591,2,985208,712142
20220704,93204030,None,670418,10,122.55,482,2,985209,712143
20220704,93204510,None,671155,10,122.98,200,2,986426,712082
20220704,93204580,None,671311,10,122.55,122,2,986645,712118
20220704,93204600,None,671364,2,122.55,200,2,986721,719826
20220704,93204650,None,671473,10,122.99,200,2,986905,712277
20220704,93204690,None,671579,2,122.54,6900,2,987078,720047
20220704,93204770,None,671747,2,122.54,200,2,987401,720225
20220704,93204770,None,671748,2,122.54,1100,2,987402,720226
20220704,93204820,None,671859,2,122.54,1000,2,987595,720356
20220704,93204820,None,671860,2,122.54,1200,2,987596,720357
20220704,93204820,None,671861,2,122.54,1500,2,987597,720358
20220704,93204820,None,671862,2,122.54,900,2,987598,720359
20220704,93204820,None,671863,2,122.54,1000,2,987599,720360
20220704,93205050,None,672571,2,122.54,6900,2,989001,721287
20220704,93206220,None,675771,2,122.54,6900,2,994629,724924
20220704,93206440,None,676240,2,122.55,212,2,995481,725426
20220704,93206920,None,677002,2,132.26,600,2,996731,726252
20220704,93207470,None,677960,2,125.55,1000,2,998192,727280
20220704,93207520,None,678063,2,122.2,357,2,998382,727402
20220704,93207550,None,678084,2,122.53,200,2,998415,727424
20220704,93207550,None,678101,2,122.53,200,2,998442,727446
20220704,93207590,None,678261,2,122.27,200,2,998675,727605
20220704,93207590,None,678263,2,122.54,600,2,998677,727607
20220704,93207590,None,678268,2,122.27,200,2,998690,727613
20220704,93207590,None,678269,2,122.27,200,2,998691,727614
20220704,93207590,None,678279,2,122.27,200,2,998705,727624
20220704,93207590,None,678281,2,122.27,200,2,998707,727626
20220704,93207590,None,678293,2,122.27,200,2,998721,727636
20220704,93207640,None,678363,2,122.27,200,2,998820,727701
20220704,93207640,None,678373,2,122.27,200,2,998831,727709
20220704,93207640,None,678397,10,122.55,200,2,998875,719826
20220704,93207650,None,678416,2,122.27,200,2,998901,727750
20220704,93207670,None,678439,2,122.27,200,2,998934,727772
20220704,93207670,None,678466,2,122.27,200,2,998979,727806
20220704,93207810,None,678901,2,122.27,200,2,999669,728244
20220704,93208190,None,680091,2,122.53,200,2,1001605,729529
20220704,93209650,None,683533,2,122,4782,2,1007798,733488
20220704,93209750,None,683687,2,122.01,10218,1,1008074,733644
20220704,93210190,None,684362,2,131,2000,2,1009123,734350
20220704,93210510,None,684928,10,122.53,200,2,1010054,727424
20220704,93210540,None,684983,2,122.2,200,2,1010160,735026
20220704,93210570,None,685022,10,122.27,200,2,1010236,727605
20220704,93210570,None,685055,10,122.27,200,2,1010276,727613
20220704,93210570,None,685056,10,122.27,200,2,1010277,727614
20220704,93210590,None,685084,10,117,900,1,1010314,87650
20220704,93210620,None,685120,10,122.27,200,2,1010369,727636
20220704,93210620,None,685121,10,122.27,200,2,1010370,727624
20220704,93210620,None,685122,10,122.27,200,2,1010371,727626
20220704,93210620,None,685132,10,122.27,200,2,1010387,727701
20220704,93210640,None,685199,10,122.27,200,2,1010492,727750
20220704,93210660,None,685211,2,122.2,200,2,1010506,735275
20220704,93210660,None,685212,10,122.54,600,2,1010508,727607
20220704,93210660,None,685216,10,122.27,200,2,1010516,727709
20220704,93210680,None,685254,10,122.27,200,2,1010569,727806
20220704,93210680,None,685256,10,122.27,200,2,1010573,727772
20220704,93210680,None,685277,10,122.55,200,2,1010598,712445
20220704,93210780,None,685539,10,122.27,200,2,1010969,728244
20220704,93211200,None,686907,2,122,200,1,1013145,737047
20220704,93211300,None,687244,2,122.19,800,2,1013677,737433
20220704,93212880,None,690824,2,122.2,302,2,1019780,741314
20220704,93212880,None,690825,10,122.55,212,2,1019781,725426
20220704,93213450,None,691678,2,124,1000,2,1021287,742298
20220704,93213560,None,691915,2,122.1,200,2,1021716,742584
20220704,93213590,None,691950,2,123.5,220,2,1021794,742627
20220704,93213590,None,691954,2,122.1,200,2,1021798,742631
20220704,93213590,None,691955,2,122.1,200,2,1021799,742632
20220704,93213610,None,692008,2,122.1,200,2,1021883,742692
20220704,93213610,None,692017,2,122.1,200,2,1021898,742703
20220704,93213610,None,692020,2,122.1,200,2,1021902,742707
20220704,93213610,None,692051,2,122.1,200,2,1021958,742745
20220704,93213630,None,692058,2,122.1,200,2,1021965,742750
20220704,93213630,None,692078,2,122.1,200,2,1021990,742771
